city_id,city_name,sensor_id,parameter,date_local,hour_local,utc_from,local_from,avg,median,min,max,p25,p75,sd,coverage_pct,observed_minutes
mumbai,Mumbai,12235923,no2,2026-03-29,5,2026-03-28T23:30:00Z,2026-03-29T05:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,0.0,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-29,6,2026-03-29T00:30:00Z,2026-03-29T06:00:00+05:30,54.50749999999999,54.555,50.53,58.39,52.5775,56.485,3.37899763243481,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,6,2026-03-29T00:30:00Z,2026-03-29T06:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,0.0,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-29,7,2026-03-29T01:30:00Z,2026-03-29T07:00:00+05:30,65.25,66.375,59.81,68.44,64.2125,67.4125,4.637912605184934,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,7,2026-03-29T01:30:00Z,2026-03-29T07:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-29,8,2026-03-29T02:30:00Z,2026-03-29T08:00:00+05:30,64.0025,65.495,53.14,71.88,60.835,68.6625,8.026665455426267,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,8,2026-03-29T02:30:00Z,2026-03-29T08:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,,25.0,1
mumbai,Mumbai,12235923,no2,2026-03-29,9,2026-03-29T03:30:00Z,2026-03-29T09:00:00+05:30,21.9,21.9,21.9,21.9,21.9,21.9,,50.0,2
mumbai,Mumbai,12236408,no2,2026-03-29,9,2026-03-29T03:30:00Z,2026-03-29T09:00:00+05:30,35.730000000000004,35.730000000000004,30.67,40.79,33.2,38.26,7.155920625607864,50.0,2
mumbai,Mumbai,12708243,no2,2026-03-29,9,2026-03-29T03:30:00Z,2026-03-29T09:00:00+05:30,0.07,0.07,0.07,0.07,0.07,0.07,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,10,2026-03-29T04:30:00Z,2026-03-29T10:00:00+05:30,33.675,33.695,32.34,34.97,32.6775,34.6925,1.3035975861693938,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,10,2026-03-29T04:30:00Z,2026-03-29T10:00:00+05:30,21.899999999999995,21.9,21.9,21.9,21.9,21.9,0.0,75.0,3
mumbai,Mumbai,12236408,no2,2026-03-29,11,2026-03-29T05:30:00Z,2026-03-29T11:00:00+05:30,34.7325,34.614999999999995,31.15,38.55,33.324999999999996,36.0225,3.0590671235961264,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,11,2026-03-29T05:30:00Z,2026-03-29T11:00:00+05:30,21.9975,22.0,21.99,22.0,21.9975,22.0,0.00577350269189511,100.0,4
mumbai,Mumbai,12236408,no2,2026-03-29,12,2026-03-29T06:30:00Z,2026-03-29T12:00:00+05:30,32.942499999999995,32.25,30.84,36.43,31.619999999999997,33.5725,2.436943098774909,100.0,4
mumbai,Mumbai,12235923,no2,2026-03-29,12,2026-03-29T06:30:00Z,2026-03-29T12:00:00+05:30,22.0,22.0,22.0,22.0,22.0,22.0,0.0,100.0,4
mumbai,Mumbai,12708243,no2,2026-03-29,12,2026-03-29T06:30:00Z,2026-03-29T12:00:00+05:30,0.02,0.02,0.02,0.02,0.02,0.02,,25.0,1
mumbai,Mumbai,12236408,no2,2026-03-29,13,2026-03-29T07:30:00Z,2026-03-29T13:00:00+05:30,33.7425,33.29,32.13,36.26,32.2275,34.805,1.9552727857428647,100.0,4
